Name;Passport;City from;City to;Date from;Date to;Train;Seat;Cost;Card
Слабунов Владислав Николаевич;7913659227;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;3-10;5146;4105840973498204
Талецкая Екатерина Кирилловна;4250238816;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;7-95;11353;5469359259991010
Сурасгина Наталия Игоревна;5731269776;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;3-63;4897;2279011797015527
Полотенцев Виталий Василиевич;3929477395;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;7-29;5051;5213245279983931
Саранаева Александра Игоревна;3268000233;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;5-21;3694;5154295780907949
Женевская Лариса Федоровна;7860137680;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;5-18;4564;5213242938505263
Карасикова Евгения Аркадьевна;1489032526;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;7-85;12867;2216246400007404
Диканов Николай Фёдорович;8966503869;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;6-37;4211;2279014205367640
Ивешева Софья Кирилловна;6361604716;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;8-67;3120;2216244346921108
Енгилина Мария Викторовна;1937816956;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;5-59;3545;5213243551583831
Плошкина Дарья Сергеевна;5918101525;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;6-36;4151;4105842761261517
Еналиева Вероника Кирилловна;5345801532;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;5-84;5268;2195392274329901
Голынская Софья Сергеевна;2567662178;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;6-38;3018;2279010459876413
Быкадаров Пётр Юриевич;9511484725;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;6-6;3534;2216240412118854
Самушкин Геннадий Евгеньевич;4005159010;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;6-39;4083;4105848898318930
Арзомасова Раиса Федоровна;9733207628;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;10-19;3961;5213243852734582
Тепеев Денис Максимович;6917053736;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;10-18;4703;5213242021325213
Ражковский Леонид Виталиевич;9158429678;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;2-13;4793;4377735970672955
Тогатова Ольга Олеговна;1248941436;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;3-99;4391;4377733461580576
Мергелова Валентина Федоровна;8819275820;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;6-20;5804;2195394654237413
Пустырева Марина Дмитриевна;1774500967;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;8-92;4323;2279016634119520
Мокренский Виктор Алексеевич;4769706359;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;6-89;3680;4377739208573873
Кипина Елена Николаевна;6778182446;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;10-76;4887;5154299901214097
Синарева Анастасия Леонидовна;4078763388;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;1-23;3561;5213244929571739
Адриевский Валерий Вадимович;5857302900;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;7-76;4598;4377732569935287
Заболотов Семён Тимофеевич;9975263277;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;3-29;6207;5213243475100345
Спронов Николай Олегович;7499413536;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;3-9;4860;4279663862367767
Махнакова Инна Вадимовна;3873041750;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;1-16;2737;2195393916143853
Брынина Юлия Вадимовна;9401507881;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;7-60;4895;2216241104951479
Фролкин Василий Аркадиевич;6293703392;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;6-40;2730;2216246851777220
Прохотов Яков Аркадиевич;1469867112;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;4-72;4250;4279663193315870
Дютинов Илья Виталиевич;7282960612;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;7-20;4131;4279665422971242
Сученков Кирилл Леонидович;8008224422;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;3-14;4339;5213241874380256
Пустоваров Руслан Адамович;7341946481;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;1-86;4341;4377739014014283
Фисиянова Алена Кирилловна;8663826754;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;9-14;3159;4377738426380872
Сизых Лариса Федоровна;6817266465;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;3-93;2180;2216244446183159
Боговалов Станислав Алексеевич;6202758497;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;9-6;5411;4105847528842426
Дубашов Роман Тимофеевич;9285734301;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;8-80;4603;2216242885195567
Бутрюмов Анатолий Василиевич;3460374156;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;2-32;3053;4279665245653264
Бурнашкина Галина Евгеньевна;7523770769;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;5-43;2747;2195391219834801
Щетклин Аркадий Вадимович;2436326172;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;10-71;5268;2216249908303956
Пачкорина Алла Романовна;3054642175;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;2-59;3503;4377731102298794
Альфонский Роман Леонидович;1150705699;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;6-20;2864;2216249478172892
Тертицкий Юрий Валериевич;9648974180;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;3-96;3645;2216247016877327
Климовский Валентин Яковлевич;2148695001;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;4-16;7372;5469353416451165
Зыринов Леонид Вадимович;1597721968;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;2-11;2411;2195395670249674
Легоньков Александр Андреевич;8878300663;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;9-64;3884;4105849343181952
Шершева Карина Богдановна;1791794433;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;5-100;3645;2195391047997870
Нежмакова Ирина Максимовна;9715474402;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;10-12;3525;4105847469233332
Шорохова Ева Романовна;1342599698;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;2-91;2472;4279660485287222
Полисонов Павел Викторович;8980834001;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;9-90;4027;2216243542369581
Барсова Алина Сергеевна;2217452487;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;3-1;3909;5154294077642101
Цыгуняев Алексей Иванович;3072434721;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;8-7;2462;4105842081098737
Триусова Елизавета Николаевна;3044427145;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;5-44;3997;5154292464722897
Бескарина Екатерина Андреевна;4857025360;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;2-76;4749;2279017003059787
Верезгова Валентина Ивановна;7451930851;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;4-72;6499;5154299171319075
Феонова Ольга Романовна;4619067634;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;4-35;3316;2279010896215998
Хлебинская Людмила Петровна;4804419979;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;2-97;4526;2279011523088052
Коватьев Олег Юрьевич;6306086282;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;9-36;5850;2216241183787421
Исаенкова Алёна Олеговна;6747825607;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;5-44;2640;5469354422772964
Акритова Тамара Аркадьевна;2800542805;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;1-45;3022;2216244122855537
Можайская Алла Алексеевна;1684513647;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;5-75;4626;4279668579684335
Корнохова Лариса Эдуардовна;3473443593;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;2-8;5497;4377734514581268
Толков Степан Игоревич;7532445086;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;7-39;3621;4105841696445446
Ухмылин Илья Георгиевич;1098670246;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;3-44;3580;5213248208810907
Крезин Иван Викторович;5903797368;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;7-68;4965;5213249876255750
Годякина Александра Петровна;9386313120;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;10-95;4313;2279019098966783
Шаршатова Ирина Олеговна;1003530825;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;10-2;2472;2195391540169817
Поианский Валерий Андреевич;4007231005;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;6-26;4108;5469359384769556
Косаримова Валентина Вадимовна;1842292891;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;1-72;14076;5213244702146268
Кучаков Кирилл Валериевич;7666027084;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;5-74;5339;2195392848402355
Эредженова Галина Василевна;8925452035;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;10-52;3315;2195397357598845
Романцов Евгений Виталиевич;5800038466;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;1-79;2659;4105847390143803
Хаукина София Олеговна;4049001954;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;5-91;4966;4105849049432441
Пойлевина Ева Алексеевна;8160981727;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;10-39;5782;2279017690605121
Нейдина Клавдия Андреевна;7090031333;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;10-57;4655;5469351635069700
Лыгарев Иван Викторович;4874932625;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;5-68;5874;4105842981512194
Рябева Марина Сергеевна;1145811756;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;2-96;4538;4377735617949280
Косматых Инна Василевна;2031595508;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;9-34;3112;2279012652180152
Микитнева Клара Борисовна;4766847822;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;5-20;4565;2195391288316768
Летованцев Виталий Антонович;4188776782;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;3-50;5021;4377736098640300
Бодябина Александра Романовна;4997722904;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;5-64;5213;2216247858858433
Ларионцев Григорий Василиевич;5244219952;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;2-39;3004;2216247497659819
Филошина Ева Михайловна;1481054418;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;3-89;4329;5154296563538401
Пуклинова Марина Максимовна;6032213403;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;4-75;3504;2216248237434627
Шодина Наталья Игоревна;7416192453;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;7-39;3932;4279661794628681
Марфоцкий Владимир Андреевич;7140158243;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;8-81;4933;4105842267282346
Шеншева Алиса Егоровна;4845539516;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;3-67;3083;4377730559359935
Лисютин Вадим Денисович;7349679860;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;9-96;5055;4105847760604463
Девержиева Надежда Андреевна;8370540487;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;6-17;3327;2279017289421670
Щибров Тарас Игоревич;3829745615;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;10-66;3163;4105848053565105
Могугев Кирилл Яковлевич;7370985455;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;8-93;3436;2216245291097077
Козьлина Наталия Алексеевна;2330107366;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;7-12;3456;2195399338394131
Быбаков Геннадий Иванович;2048647771;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;6-9;3710;5154298355972472
Алюшкин Валерий Евгеньевич;3704543287;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;2-37;14792;4377738715548938
Валяев Валентин Виталиевич;3063073621;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;2-48;4807;2279014430027012
Перемитин Яков Юриевич;2435528007;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;4-96;4028;4377732309641168
Болдыханов Леонид Петрович;2207450665;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;8-69;4675;2279018556073765
Кшенин Геннадий Максимович;1980760065;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;1-13;4696;2216245815190304
Свичнова Виктория Ивановна;3713223880;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;9-71;4918;5213240980021940
Магазнов Георгий Аркадиевич;6282917592;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;6-9;3684;4105842094935941
Грахова Катерина Кирилловна;3158384847;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;7-86;5493;4377738158630109
Ажаев Станислав Тимофеевич;3856947943;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;5-32;3355;2195395805435533
Ситалева Катерина Аркадьевна;1336324272;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;1-88;2202;2195396293474783
Мезенова Лариса Егоровна;5391929553;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;5-47;4075;2279011524574003
Суматова Виолетта Михайловна;7818105812;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;2-73;2212;2279013136262112
Шимидеева Валентина Яковлевна;6193752833;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;9-18;3509;4377735448779968
Кремлева Мария Викторовна;9481699916;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;3-16;3808;2279012749995548
Кабышев Альберт Данилович;8425643176;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;1-49;2137;4377738257466390
Магдиева Софья Максимовна;9368857987;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;9-31;2650;5469359035020775
Барышихина Виолетта Вадимовна;2516723896;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;6-99;4408;4279667790401895
Якадина Елена Леонидовна;8692704386;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;2-81;5912;5154299187793713
Угольцева Надежда Кирилловна;3171965891;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;7-98;4909;5213241319100689
Давыкин Альберт Юриевич;3339172431;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;3-68;6033;4279664868270526
Кемальцев Антон Вадимович;5656870709;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;9-29;11560;4105844735870663
Озаряков Михаил Виталиевич;5185254345;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;9-80;4055;5213242842084661
Местнева Галина Петровна;9926537466;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;4-89;4242;2216241045540929
Друппова Тамара Аркадьевна;4799083265;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;2-53;4353;2195393618004007
Канкин Артур Яковлевич;4166695632;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;3-79;5319;2216241063227984
Сюсюкина Елена Романовна;6603945435;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;3-17;4501;2216240068243559
Копикова Анастасия Егоровна;6733812009;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;1-32;2438;2216241344239613
Цубикова Зинаида Олеговна;5388731560;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;6-47;5374;2279014977884667
Тумасьев Тарас Петрович;5007986238;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;1-12;2203;5213242924822653
Клепарский Артур Романович;5934139729;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;4-61;4705;2216242909872491
Хохоева Валерия Яковлевна;5988447375;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;2-40;2542;4377733515914041
Плюхин Максим Валериевич;2197951079;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;1-45;3300;2195392300379307
Пашков Константин Викторович;8400164787;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;7-30;4837;2216243117426970
Обликин Кирилл Петрович;6930230143;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;4-61;4037;2195392651471484
Митницкий Антон Игоревич;2258923998;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;1-7;5999;2216246394166889
Кобединова Вероника Василевна;2306170499;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;6-60;5955;2216243668661679
Маланин Виталий Яковлевич;7946769091;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;1-47;4591;2195390590097595
Бубенцов Пётр Адамович;2536582689;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;5-20;3420;2216248100357018
Пенушкина Юлия Игоревна;1102581826;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;10-54;3752;4279669172633128
Авгитова Анна Борисовна;9921365325;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;3-90;4456;2195398291153911
Царапкина Елизавета Богдановна;8173114468;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;8-95;2477;4105845499238861
Первушов Кирилл Валериевич;6014080811;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;10-85;5978;2279018578806519
Ельченкова Жанна Андреевна;1796627976;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;9-63;3128;2279018168242302
Журцев Анатолий Павлович;7210307641;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;2-60;2789;4377735451935799
Руин Виктор Фёдорович;7262421176;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;3-68;4060;5154291523184556
Каприелов Яков Евгеньевич;6163824101;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;3-27;2301;2279012386518976
Носкачева Маргарита Игоревна;2719387204;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;2-99;3229;4377738940489234
Блохинцев Владислав Вадимович;9101752917;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;10-55;4309;2216248505766542
Шавенкова Виктория Сергеевна;8949982968;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;1-74;4845;4105849995820544
Иссопов Федор Валериевич;7195856348;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;10-7;3923;4105848350184101
Сандальнев Денис Борисович;3512365943;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;6-12;2186;2216240217487045
Кропов Олег Вадимович;4854172408;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;1-89;4061;4377733189341661
Бунькина Алёна Игоревна;2013292100;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;8-2;5645;4105844998114905
Санькова Галина Петровна;1278362581;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;5-27;5216;2195393745869664
Миусов Евгений Викторович;3023486602;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;5-58;3580;2216243144383740
Зрителев Леонид Георгиевич;1734273106;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;8-47;3814;2279016770162413
Люшинская Раиса Алексеевна;3294419158;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;7-77;2409;2279014127959637
Удовицкая Зинаида Вадимовна;8291691544;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;7-23;4219;2195394023503043
Чубарев Кирилл Яковлевич;2156709107;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;4-90;4913;4279662052082935
Сарачева Алина Евгеньевна;8027371235;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;6-25;3414;4279661283905487
Шеншина Виолетта Аркадьевна;3720535799;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;5-72;2760;5213247014040576
Панахова Наталия Олеговна;2513601987;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;9-89;3402;2216240393404269
Павлютин Георгий Михаилович;6158645003;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;6-26;4874;2216245364709308
Рыкунов Артур Кириллович;9841287058;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;9-89;3120;2216244001232074
Плюснин Артём Юрьевич;7998079841;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;3-80;3796;5469353356150917
Посадкина Алла Игоревна;8624264250;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;9-55;5174;2216242116337455
Дымовских Борис Георгиевич;1943002119;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;3-55;3060;2279012315018948
Кабашина Раиса Федоровна;1535099860;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;8-79;5067;5469358065623955
Евтикова Раиса Егоровна;2180721001;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;9-16;5138;2216240490745116
Митяшкина Наталья Евгеньевна;8188661108;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;7-38;5884;2216244700989311
Незаленова Полина Аркадьевна;9116030416;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;1-90;5069;5154298285021855
Таков Артур Георгиевич;6406230934;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;5-15;3340;2195395596889447
Мишалов Анатолий Максимович;4204120511;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;1-55;3747;4279663277664625
Асева Евгения Ивановна;2076021065;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;3-61;6147;4377736477026157
Музикова Валентина Борисовна;8065088259;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;5-62;3822;4279665378435737
Савеличев Алексей Юрьевич;4700975579;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;5-52;3895;2195390887097811
Чекавцова Оксана Вадимовна;6153131110;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;4-4;3630;2216240630998397
Матькова Вера Олеговна;5946288079;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;2-88;3820;5213243467142189
Веретакова Клара Николаевна;2247762234;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;9-8;2094;5469358256664896
Чугрина Виолетта Андреевна;6034719848;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;1-66;3014;5469355114589156
Киршин Денис Юрьевич;7694267594;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;4-64;4765;2195398234668780
Тугузбаев Артём Георгиевич;8202844117;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;8-93;4577;2216246023597746
Гопоннков Виталий Романович;5911956123;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;9-18;5571;5469359386335382
Носина Алена Дмитриевна;9473456750;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;10-45;5190;4279663764269650
Лисавина Зинаида Валерьевна;8400594486;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;6-17;4639;4279661529863975
Андриясова Евгения Василевна;9627978883;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;4-46;4336;2195395531350109
Конинин Михаил Леонидович;3025514583;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;1-41;4897;2279018065808368
Варешкина Полина Дмитриевна;1780549561;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;6-97;2594;5469352222375372
Чунинова Ирина Викторовна;2901422953;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;8-18;3759;2216243435413950
Падкина Светлана Игоревна;5986505766;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;7-44;4790;2216244834089256
